loan_id,funded_amount,funded_date,duration years,duration months,10 yr treasury index date funded,interest rate,payments,total past payments,loan balance,property value,purpose,firstname,middlename,lastname,employment length,quarter,months remain,year
LL0000764,775000,2014-03-11,30,360,2.77,0.04369,3866.72,69,508196.42,941100,investment property,John,Ivan,Mattingly,10,2014Q1,291,2014
LL0000455,720000,2014-08-04,30,360,2.51,0.04109,3482.79,64,497101.55,938800,home,Peyton,Clayton,Short,13,2014Q3,296,2014
LL0000915,755000,2013-04-12,30,360,1.75,0.03349,3326.97,80,488842.4,937750,commerical property,Iker,Emerson,Mcclelland,2,2013Q2,280,2013
LL0000396,792000,2012-01-12,30,360,1.94,0.03539,3573.7,95,452498.66,937550,commerical property,Owen,Joshua,Green,13,2012Q1,265,2012
LL0000377,916500,2018-11-13,30,360,3.14,0.04739,4774.82,13,854427.3,937200,commerical property,Axel,Greyson,Sharma,13,2018Q4,347,2018
LL0001516,715000,2014-06-04,30,360,2.61,0.04209,3500.23,66,483984.84,936850,investment property,Parker,Austin,Diaz,1,2014Q2,294,2014
LL0001320,885500,2017-03-22,30,360,2.405,0.04004,4229.55,33,745924.69,936250,commerical property,Stephen,Dakota,Seaman,5,2017Q1,327,2017
LL0000863,858000,2015-10-03,30,360,1.99,0.03589,3895.56,50,663222.22,935550,commerical property,Isaac,Jonah,Dow,13,2015Q4,310,2015
LL0001437,728000,2012-01-19,30,360,2.01,0.03609,3313.5,95,413217.41,933200,commerical property,Jacqueline,Mariana,Mccoy,6,2012Q1,265,2012
LL0001321,756000,2016-11-26,30,360,2.3572,0.03956,3590.11,37,623165.97,932550,home,Daisy,Charlie,Payne,12,2016Q4,323,2016
LL0000997,725000,2015-04-15,30,360,1.91,0.03509,3259.22,56,542483.83,931100,home,Brandon,Gavin,Caldwell,12,2015Q2,304,2015
LL0000445,610500,2012-05-07,15,180,1.92,0.03219,4280.6,91,220965.35,930250,commerical property,Frank,Alexis,Dillon,15,2012Q2,89,2012
LL0001188,725000,2018-08-25,30,360,2.82,0.04419,3638.66,16,666781.47,929700,home,Christian,Richard,Cavazos,3,2018Q3,344,2018
LL0000613,660000,2015-02-24,30,360,1.99,0.03589,2996.58,58,486198.29,928600,investment property,Melody,Jocelyn,Porter,10,2015Q1,302,2015
LL0000677,670000,2012-06-06,30,360,1.66,0.03259,2919.19,90,407272.64,928250,commerical property,William,Liam,Miller,3,2012Q2,270,2012
LL0000752,728000,2012-05-09,30,360,1.87,0.03469,3256.46,91,431662.08,927650,commerical property,Ryder,Derek,Lundy,8,2012Q2,269,2012
LL0000775,765000,2017-09-11,30,360,2.1306,0.0373,3534.16,27,669577.73,927100,home,Emanuel,Nash,Mccarthy,17,2017Q3,333,2017
LL0001633,730000,2019-01-27,30,360,2.76,0.04359,3637.9,11,689983.14,926950,home,Carson,Jason,Morales,9,2019Q1,349,2019
LL0001193,847000,2015-08-23,30,360,2.05,0.03649,3874.2,52,645541.34,926600,commerical property,Brantley,Vincent,Reagan,2,2015Q3,308,2015
LL0000949,728000,2012-09-11,30,360,1.7,0.03299,3187.91,87,450651.56,921400,commerical property,Leonardo,Leo,Mcgregor,3,2012Q3,273,2012
LL0000398,725000,2015-11-01,30,360,2.16,0.03759,3361.29,50,556935.42,921100,investment property,Jackson,William,Scruggs,10,2015Q4,310,2015
LL0001064,920000,2019-12-27,30,360,1.88,0.03479,4120.43,0,920000.0,920250,commerical property,Reed,Edgar,Foley,5,2019Q4,360,2019
LL0000849,735000,2013-02-23,30,360,1.97,0.03569,3328.85,82,462034.05,920150,home,Amelie,Ava,Wiggins,10,2013Q1,278,2013
LL0001000,734500,2016-07-15,15,180,1.6,0.02899,5036.72,41,527994.49,917750,investment property,Zander,Major,Zaragoza,15,2016Q3,139,2016
LL0001213,620000,2013-08-09,30,360,2.57,0.04169,3020.7,76,390426.86,916800,investment property,Charlotte,Anaya,Rodriguez,16,2013Q3,284,2013
LL0001315,600000,2012-09-11,30,360,1.7,0.03299,2627.4,87,371416.12,913400,home,April,Evelynn,Garner,17,2012Q3,273,2012
LL0000105,760500,2018-03-20,30,360,2.89,0.04489,3848.37,21,679684.17,913100,home,Asher,Jose,Price,11,2018Q1,339,2018
LL0001339,885500,2018-09-17,30,360,2.99,0.04589,4533.65,15,817495.3,909050,commerical property,Kaleb,Malachi,Warren,8,2018Q3,345,2018
LL0001525,724000,2013-03-08,30,360,2.06,0.03659,3315.68,81,455429.77,908500,home,Anthony,Gabriel,Lewis,10,2013Q1,279,2013
LL0000535,832000,2019-02-18,30,360,2.66,0.04259,4097.32,10,791026.75,907850,commerical property,Cali,Eloise,Munoz,15,2019Q1,350,2019
LL0001111,735000,2017-02-11,15,180,2.4073,0.03707,5329.42,34,553799.75,907700,commerical property,Adelaide,Fatima,Newman,14,2017Q1,146,2017
LL0001073,655000,2016-02-04,30,360,1.87,0.03469,2929.92,46,520223.68,906350,home,Jayceon,Eduardo,Colon,3,2016Q1,314,2016
LL0000243,806000,2014-08-11,30,360,2.44,0.04039,3866.11,64,558568.87,904450,commerical property,Matthew,Santiago,Brito,15,2014Q3,296,2014
LL0000791,676500,2017-06-19,30,360,2.1879,0.03787,3147.2,30,582084.09,902800,commerical property,Carter,Daniel,Lai,13,2017Q2,330,2017
LL0000416,847000,2017-01-04,30,360,2.439,0.04038,4062.29,35,704820.02,901600,commerical property,Zoe,Juniper,Sanchez,2,2017Q1,325,2017
LL0001021,715000,2016-05-15,30,360,1.71,0.03309,3134.92,43,580198.23,901300,home,Andrea,Isabella,Hayes,4,2016Q2,317,2016
LL0000199,715000,2013-02-15,30,360,2.01,0.03609,3254.33,82,448144.84,900550,commerical property,Lukas,Rylan,Cardenas,16,2013Q1,278,2013
LL0000466,825000,2015-11-27,30,360,2.22,0.03819,3853.08,49,636199.24,899800,investment property,Elias,Cayden,Pulido,18,2015Q4,311,2015
LL0001552,775500,2016-10-04,30,360,1.6864,0.03286,3390.37,38,646666.08,894700,commerical property,Landon,Edward,Kumar,17,2016Q4,322,2016
LL0001597,764500,2012-11-20,15,180,1.66,0.02959,5264.43,85,317023.05,894400,investment property,Parker,Maverick,Hinds,1,2012Q4,95,2012
LL0001470,592000,2013-07-09,30,360,2.65,0.04249,2911.94,77,367780.81,890350,commerical property,August,Caden,Hart,9,2013Q3,283,2013
LL0000631,728000,2017-09-08,30,360,2.0507,0.0365,3330.31,27,638081.75,890250,commerical property,David,Matthew,Thompson,14,2017Q3,333,2017
LL0001524,576000,2012-09-03,30,360,1.57,0.03169,2481.25,87,360130.95,889800,commerical property,Kendall,Adalyn,Jimenez,7,2012Q3,273,2012
LL0000885,770000,2016-10-19,30,360,1.7432,0.03342,3390.09,38,641176.54,888450,commerical property,Carter,Kara,Wilkins,2,2016Q4,322,2016
LL0000481,632000,2012-07-12,30,360,1.5,0.03099,2698.4,89,391842.37,888450,home,Santiago,Diego,Harrison,11,2012Q3,271,2012
LL0000717,643500,2013-02-27,30,360,1.91,0.03509,2892.84,82,406287.41,888450,home,Nolan,Dominic,Cox,9,2013Q1,278,2013
LL0000547,688000,2018-12-02,30,360,3.01,0.04609,3530.69,12,645631.66,887750,commerical property,Scarlet,Miracle,Barber,18,2018Q4,348,2018
LL0000409,830000,2016-12-02,30,360,2.3831,0.03982,3953.94,36,687658.21,886250,investment property,Shawn,Allen,Mckinney,18,2016Q4,324,2016
LL0000100,741000,2012-01-21,30,360,2.05,0.03649,3389.36,95,419011.03,886100,commerical property,Corbin,Jett,Carrier,16,2012Q1,265,2012
LL0000433,786500,2017-11-03,30,360,2.3325,0.03932,3724.1,25,693397.41,885950,commerical property,Bryan,Reid,Daigle,14,2017Q4,335,2017
LL0000197,704000,2019-11-28,30,360,1.77,0.03369,3110.02,1,700889.98,885700,investment property,Peter,Edgar,Almeida,15,2019Q4,359,2019
LL0001226,687500,2012-06-15,15,180,1.6,0.02899,4714.42,90,263201.8,885300,home,Tanner,Corbin,Carlson,1,2012Q2,90,2012
LL0000904,709500,2016-12-14,30,360,2.5707,0.0417,3457.17,36,585042.06,885150,investment property,Eve,Zariah,Clarke,6,2016Q4,324,2016
LL0000297,716000,2014-03-08,30,360,2.8,0.04399,3585.03,69,468633.26,882250,commerical property,Eden,Emerson,Dixon,6,2014Q1,291,2014
LL0000226,724000,2014-08-15,15,180,2.34,0.03639,5225.31,64,389580.12,882250,investment property,Jeremy,Malachi,Schroeder,10,2014Q3,116,2014
LL0001325,781000,2014-07-07,15,180,2.63,0.03929,5749.21,65,407301.07,881200,investment property,Juliana,Michelle,Rose,14,2014Q3,115,2014
LL0000848,660000,2017-10-21,30,360,2.3845,0.03984,3144.86,26,578233.74,880100,commerical property,Kaitlyn,Giselle,Elliott,2,2017Q4,334,2017
LL0001324,671000,2018-06-22,30,360,2.9,0.04499,3399.46,18,609809.72,878900,home,Zachary,Ian,Pyle,9,2018Q2,342,2018
LL0001648,621500,2012-07-07,30,360,1.57,0.03169,2677.26,89,383224.29,878200,investment property,Arthur,Russell,Mcnulty,15,2012Q3,271,2012
LL0001359,705000,2013-10-22,30,360,2.54,0.04139,3422.52,74,451733.71,878100,commerical property,Melina,Aniya,Jefferson,16,2013Q4,286,2013
LL0000671,875000,2019-11-19,30,360,1.79,0.03389,3875.13,1,871124.87,877150,commerical property,Mateo,Adam,Negron,8,2019Q4,359,2019
LL0001245,875000,2019-12-08,30,360,1.84,0.03439,3899.41,0,875000.0,876200,commerical property,Caiden,Garrett,Davenport,18,2019Q4,360,2019
LL0001640,688000,2016-04-24,30,360,1.89,0.03489,3085.2,44,552251.0,875350,investment property,Henry,John,Hall,17,2016Q2,316,2016
LL0000182,728000,2018-08-17,15,180,2.87,0.04169,5446.79,16,640851.36,873100,home,Oliver,James,Jones,13,2018Q3,164,2018
LL0001473,814000,2016-10-26,30,360,1.7931,0.03392,3606.33,38,676959.56,872100,home,Donovan,Andre,Valdez,11,2016Q4,322,2016
LL0001076,575000,2013-08-19,30,360,2.88,0.04479,2906.27,76,354123.46,871300,investment property,Victor,Ezekiel,Cannon,2,2013Q3,284,2013
LL0001582,731500,2012-05-09,30,360,1.87,0.03469,3272.12,91,433737.38,871150,home,Claire,Sophia,Turner,16,2012Q2,269,2012
LL0000496,704000,2014-02-24,30,360,2.75,0.04349,3504.18,70,458707.37,870850,commerical property,Tiana,Blair,Wyatt,4,2014Q1,290,2014
LL0000912,744000,2019-09-09,30,360,1.63,0.03229,3229.37,3,734311.9,869700,home,Messiah,Quinn,Epstein,11,2019Q3,357,2019
LL0000355,565000,2013-05-25,15,180,2.01,0.03309,3986.3,79,250082.3,865600,investment property,Olivia,Elle,Johnson,9,2013Q2,101,2013
LL0001489,620000,2016-06-24,30,360,1.57,0.03169,2670.79,42,507826.67,864300,investment property,Devin,Zaiden,Lofton,10,2016Q2,318,2016
LL0000957,720500,2012-03-24,30,360,2.25,0.03849,3377.35,93,406406.28,862450,commerical property,Imani,Ariah,Short,5,2012Q1,267,2012
LL0000300,860000,2019-12-18,30,360,1.92,0.03519,3870.91,0,860000.0,860700,commerical property,Derek,Joaquin,Goetz,15,2019Q4,360,2019
LL0000418,756000,2014-04-26,30,360,2.68,0.04279,3731.91,68,502230.0,859800,commerical property,Kaiden,Eduardo,Yazzie,16,2014Q2,292,2014
LL0000533,649000,2015-01-25,30,360,1.81,0.03409,2881.43,59,478995.46,859100,commerical property,Avery,Maverick,Tran,15,2015Q1,301,2015
LL0000414,680000,2013-07-05,15,180,2.73,0.04029,5039.77,77,291938.04,858550,commerical property,Karter,Calvin,Chan,6,2013Q3,103,2013
LL0001160,630000,2017-05-17,30,360,2.2243,0.03824,2944.15,31,538731.5,857950,home,Emma,Amelia,Nash,5,2017Q2,329,2017
LL0000444,752000,2014-05-23,30,360,2.54,0.04139,3650.69,67,507404.09,854450,home,Dominick,Trevor,Jefferson,16,2014Q2,293,2014
LL0000723,742500,2014-02-19,30,360,2.73,0.04329,3687.08,70,484404.74,849600,commerical property,Tristan,Elliott,Dennison,5,2014Q1,290,2014
LL0001079,790000,2016-10-06,30,360,1.7372,0.03336,3475.53,38,657929.94,849100,home,Diego,Brantley,Marshall,5,2016Q4,322,2016
LL0001443,705000,2018-09-28,30,360,3.05,0.04649,3634.82,15,650477.75,848000,investment property,Cesar,Braylon,Pruett,16,2018Q3,345,2018
LL0000167,700000,2015-05-06,30,360,2.25,0.03849,3281.26,55,519530.82,845050,investment property,Dallas,Spencer,Fuller,12,2015Q2,305,2015
LL0001480,643500,2018-11-13,30,360,3.14,0.04739,3352.54,13,599917.04,844200,home,Jason,Asher,Foster,5,2018Q4,347,2018
LL0001106,649000,2019-04-07,30,360,2.5,0.04099,3135.58,8,623915.35,842450,investment property,Josiah,Julian,Farrell,6,2019Q2,352,2019
LL0000172,705000,2012-09-01,30,360,1.57,0.03169,3036.95,88,437748.33,838900,investment property,Emilia,Trinity,Simpson,3,2012Q3,272,2012
LL0000676,704000,2019-04-20,30,360,2.57,0.04169,3429.96,8,676560.36,836800,investment property,Landon,Wyatt,Earl,6,2019Q2,352,2019
LL0000390,767000,2016-03-13,30,360,1.98,0.03579,3478.09,45,610486.16,836450,home,Maliyah,Madisyn,Gallagher,10,2016Q1,315,2016
LL0000237,635000,2015-07-19,30,360,2.34,0.03939,3009.3,53,475507.18,836350,commerical property,Gwendolyn,Nia,Mcgee,14,2015Q3,307,2015
LL0001136,715000,2016-11-03,30,360,1.8115,0.03411,3175.25,37,597515.62,832700,home,Angel,Brayden,Reed,14,2016Q4,323,2016
LL0000947,704000,2016-04-05,15,180,1.73,0.03029,4871.52,44,489653.13,832300,commerical property,Ayden,Jaxson,Sanders,3,2016Q2,136,2016
LL0000214,770000,2016-08-15,30,360,1.55,0.03149,3308.55,40,637657.83,831700,investment property,Dakota,Jaylen,Oneill,14,2016Q3,320,2016
LL0001720,600000,2017-03-05,30,360,2.478,0.04077,2891.19,33,504590.71,831600,commerical property,Evan,Kaden,Galvez,10,2017Q1,327,2017
LL0001506,748000,2018-11-25,30,360,3.05,0.04649,3856.52,13,697865.3,828100,commerical property,Aidan,Bradley,Norman,7,2018Q4,347,2018
LL0000824,643500,2019-10-02,30,360,1.6,0.03199,2782.57,2,637934.86,828050,investment property,Cole,Leonardo,Weiner,5,2019Q4,358,2019
LL0001625,685000,2015-06-20,30,360,2.26,0.03859,3214.86,54,511397.66,827800,home,Connor,Bryan,Farrar,9,2015Q2,306,2015
LL0001442,731500,2018-01-09,30,360,2.55,0.04149,3555.42,23,649725.34,827600,commerical property,Conner,Lukas,Soto,11,2018Q1,337,2018
LL0001147,552000,2014-10-19,30,360,2.22,0.03819,2578.06,62,392160.36,827000,home,Collins,Emily,Christian,5,2014Q4,298,2014
LL0000233,720500,2017-07-04,30,360,2.3499,0.03949,3418.63,29,621359.83,826050,home,Cassidy,Diana,Soto,8,2017Q3,331,2017
LL0000244,754000,2019-05-20,15,180,2.41,0.03709,5467.93,7,715724.47,825300,investment property,Ryder,Jason,Fleming,12,2019Q2,173,2019
LL0000754,616000,2018-06-13,30,360,2.98,0.04579,3150.16,18,559297.07,824350,home,Israel,Desmond,Dowd,12,2018Q2,342,2018
LL0000083,819000,2019-10-04,30,360,1.52,0.03119,3505.72,2,811988.56,823450,home,Alexander,William,Rodriguez,9,2019Q4,358,2019
LL0000688,773500,2017-04-24,30,360,2.273,0.03872,3635.96,32,657149.39,822600,commerical property,Presley,Ana,Arnold,3,2017Q2,328,2017
LL0001641,819500,2019-11-02,30,360,1.73,0.03329,3602.14,1,815897.86,822500,investment property,Luca,Jaiden,Lombardi,4,2019Q4,359,2019
LL0000174,767000,2017-01-05,30,360,2.3443,0.03944,3637.06,35,639703.03,821550,home,Brylee,Priscilla,Cobb,5,2017Q1,325,2017
LL0000602,672000,2018-05-24,30,360,2.98,0.04579,3436.54,19,606705.71,821350,investment property,Lincoln,Connor,Boudreaux,18,2018Q2,341,2018
LL0000216,780000,2017-10-07,15,180,2.3589,0.03658,5636.8,26,633443.19,820800,investment property,Catherine,Esther,Weaver,3,2017Q4,154,2017
LL0000587,565000,2015-11-12,15,180,2.32,0.03619,4072.18,49,365462.95,820550,investment property,Elizabeth,Madison,Bond,5,2015Q4,131,2015
LL0000519,512000,2013-01-12,30,360,1.89,0.03489,2295.97,83,321434.81,819250,commerical property,Ezra,Jose,Leone,12,2013Q1,277,2013
LL0001629,814000,2019-09-20,30,360,1.74,0.03339,3582.46,3,803252.61,819150,investment property,Zaiden,Major,Golden,15,2019Q3,357,2019
LL0000293,756000,2016-08-08,30,360,1.59,0.03189,3264.9,40,625403.89,818050,home,Allyson,Dylan,Klein,15,2016Q3,320,2016
LL0000499,785000,2018-03-15,30,360,2.82,0.04419,3939.79,21,702264.44,817850,home,Dante,Marshall,Mcdaniel,12,2018Q1,339,2018
LL0000428,660000,2014-09-02,15,180,2.42,0.03719,4789.52,63,358259.98,817350,investment property,Cody,Killian,Templeton,2,2014Q3,117,2014
LL0000282,752000,2016-06-15,30,360,1.6,0.03199,3251.74,42,615426.94,816750,commerical property,Armani,Amelia,Ibarra,1,2016Q2,318,2016
LL0001088,715000,2014-07-01,30,360,2.58,0.04179,3487.71,66,484810.83,815500,home,Alma,Sophia,Miller,4,2014Q3,294,2014
LL0001105,732000,2015-06-23,30,360,2.42,0.04019,3502.7,54,542854.05,814650,investment property,Adrian,Abraham,Fernandes,3,2015Q2,306,2015
LL0001685,572000,2013-06-07,30,360,2.17,0.03769,2655.19,78,364895.03,811950,home,Jaiden,Amari,Davidson,13,2013Q2,282,2013
LL0000758,643500,2017-06-02,30,360,2.1591,0.03758,2983.07,30,554007.88,810650,home,Desmond,Trenton,Glenn,4,2017Q2,330,2017
LL0000555,620000,2013-02-04,30,360,2.0,0.03599,2818.45,82,388886.87,806100,home,Troy,Louis,Caldwell,1,2013Q1,278,2013
LL0001583,532000,2015-02-12,30,360,1.99,0.03589,2415.43,58,391905.29,801200,commerical property,Madison,Brinley,Martinez,10,2015Q1,302,2015
LL0000989,755000,2017-08-16,30,360,2.222,0.03821,3527.01,28,656243.73,798400,investment property,Ryder,Jason,Seals,17,2017Q3,332,2017
LL0000401,608000,2012-11-18,30,360,1.58,0.03179,2622.42,85,385094.28,798000,home,James,Jacob,Garcia,11,2012Q4,275,2012
LL0000624,605000,2016-01-26,30,360,2.01,0.03609,2753.66,47,475577.75,796800,investment property,Garrett,Devin,Poole,12,2016Q1,313,2016
LL0000094,500000,2013-09-09,30,360,2.9,0.045,2533.43,75,309993.01,795250,investment property,Amy,Genevieve,Palmer,8,2013Q3,285,2013
LL0000157,730000,2019-11-23,15,180,1.77,0.03069,5065.51,1,724934.49,791950,commerical property,Lucas,Jesus,Grubb,14,2019Q4,179,2019
LL0000134,654500,2015-10-09,30,360,2.12,0.03719,3019.59,50,503520.5,791750,commerical property,Elliot,Jake,Lane,9,2015Q4,310,2015
LL0000930,708000,2018-10-03,30,360,3.15,0.04749,3692.84,14,656300.29,790750,commerical property,Michael,Ethan,Bowen,17,2018Q4,346,2018
LL0000940,625000,2014-04-12,30,360,2.63,0.04229,3066.95,68,416447.71,789500,commerical property,Keira,Lucille,Williamson,11,2014Q2,292,2014
LL0000958,605000,2019-12-12,30,360,1.9,0.03499,2716.38,0,605000.0,786000,home,Jada,Nadia,Craig,6,2019Q4,360,2019
LL0001675,616000,2017-04-21,30,360,2.248,0.03847,2886.8,32,523622.29,785250,home,Maeve,Hattie,Schroeder,12,2017Q2,328,2017
LL0000932,720500,2016-06-19,30,360,1.62,0.03219,3123.42,42,589316.52,785050,home,Jaylen,Landen,Bush,13,2016Q2,318,2016
LL0000662,492000,2014-02-11,30,360,2.75,0.0435,2449.23,70,320553.62,779500,investment property,Zion,Erik,Weathers,11,2014Q1,290,2014
LL0000804,650000,2012-12-20,15,180,1.81,0.03109,4522.93,84,270073.53,778400,commerical property,Mason,Prince,Smith,3,2012Q4,96,2012
LL0001647,621500,2018-02-19,15,180,2.8749,0.04174,4651.54,22,519166.11,775550,investment property,Sawyer,Brandon,Hayward,11,2018Q1,158,2018
LL0000598,468000,2013-01-17,30,360,1.89,0.0349,2098.92,83,293789.84,775000,commerical property,Dominic,Cameron,Hodge,8,2013Q1,277,2013
LL0001185,764500,2019-07-08,30,360,2.05,0.03649,3496.85,5,747015.76,773350,home,Elliott,Jaden,Robles,3,2019Q3,355,2019
LL0000746,640000,2019-05-21,30,360,2.43,0.04029,3066.17,7,618536.83,771250,investment property,Jennifer,Angel,Weber,7,2019Q2,353,2019
LL0001387,680000,2018-04-23,30,360,2.98,0.04579,3477.45,20,610450.95,770900,home,Simon,Waylon,Stokes,17,2018Q2,340,2018
LL0001124,555000,2018-03-05,30,360,2.88,0.04479,2805.18,21,496091.17,768350,commerical property,Ava,Sophia,Rhodes,15,2018Q1,339,2018
LL0000882,528000,2016-10-15,15,180,1.7977,0.03097,3670.95,38,388503.76,766650,investment property,Abel,Keegan,Paul,14,2016Q4,142,2016
LL0000457,755000,2019-05-18,30,360,2.39,0.03989,3599.7,7,729802.11,766400,home,Adrian,Landon,Jernigan,9,2019Q2,353,2019
LL0000879,512000,2015-12-09,30,360,2.22,0.03819,2391.24,48,397220.34,766200,investment property,Jason,Chase,Chambers,1,2015Q4,312,2015
LL0001348,655000,2014-02-04,30,360,2.64,0.04239,3217.99,70,429740.72,762850,home,Riley,Jazmin,King,13,2014Q1,290,2014
LL0001417,680000,2018-11-04,30,360,3.22,0.04819,3575.54,13,633518.01,761150,investment property,Harper,Olivia,Villarreal,16,2018Q4,347,2018
LL0001698,741000,2019-03-17,15,180,2.59,0.03889,5439.96,9,692040.35,755500,commerical property,Erica,Madison,Smith,3,2019Q1,171,2019
LL0000905,596000,2014-08-01,30,360,2.52,0.04119,2886.44,65,408381.71,754950,commerical property,Joaquin,Johnathan,Christian,11,2014Q3,295,2014
LL0000821,684000,2019-07-07,30,360,2.04,0.03639,3124.78,5,668376.08,752900,investment property,Noelle,Jane,Dean,2,2019Q3,355,2019
LL0000477,635000,2013-09-26,30,360,2.66,0.04259,3127.16,75,400462.63,749400,home,Judah,Gregory,Callaway,15,2013Q3,285,2013
LL0001540,687500,2019-12-13,30,360,1.82,0.03419,3056.18,0,687500.0,748450,home,Cayden,Paul,Hogan,5,2019Q4,360,2019
LL0000145,605000,2018-10-03,30,360,3.15,0.04749,3155.6,14,560821.58,747750,home,Janelle,Lilian,Hartman,8,2018Q4,346,2018
LL0001207,512000,2017-02-05,30,360,2.4648,0.04064,2463.3,34,428247.96,745000,commerical property,Trevor,Rafael,Kirk,10,2017Q1,326,2017
LL0000667,615000,2012-12-03,30,360,1.63,0.03229,2669.44,84,390767.4,744250,home,Aria,Angelica,Perez,3,2012Q4,276,2012
LL0000575,698500,2017-08-20,30,360,2.1939,0.03793,3251.93,28,607445.98,741700,home,Alex,Bryce,Castillo,12,2017Q3,332,2017
LL0001177,710000,2018-04-28,30,360,2.96,0.04559,3622.4,20,637552.03,740650,commerical property,Matthew,Erick,Stevenson,1,2018Q2,340,2018
LL0000872,708000,2018-05-12,30,360,2.97,0.04569,3616.42,19,639288.08,737950,commerical property,Skyler,Allen,Berg,5,2018Q2,341,2018
LL0001462,652000,2018-10-02,30,360,3.05,0.04649,3361.56,14,604938.14,734800,home,Atticus,Erik,Grimes,5,2018Q4,346,2018
LL0000356,468000,2012-01-01,30,360,1.89,0.0349,2098.92,96,266503.91,734100,home,Gage,Paxton,Hess,13,2012Q1,264,2012
LL0001724,665000,2019-10-13,15,180,1.76,0.03059,4611.26,2,655777.48,729000,commerical property,Levi,Steven,Meek,6,2019Q4,178,2019
LL0000318,692000,2018-01-20,30,360,2.64,0.04239,3399.77,23,613805.31,727550,investment property,Gage,Grady,Lawton,5,2018Q1,337,2018
LL0001475,660000,2016-04-24,30,360,1.89,0.03489,2959.64,44,529775.67,727350,investment property,Kash,Kamden,Suarez,10,2016Q2,316,2016
LL0000521,605000,2019-11-19,30,360,1.79,0.03389,2679.37,1,602320.63,727150,commerical property,Autumn,Amelia,Bell,12,2019Q4,359,2019
